,,group,ids,moe,percent
b25072_b25093_costburden_by_age_acs_m,occv2me,,"020, 027, 025, 024, 028, 021, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ1524,,"004, 007, 005, 003, 006",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ1524me,,"004, 007, 005, 003, 006",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb1524,,"004, 005, 003",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb1524m,,"004, 005, 003",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb1524,,"006, 007",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb1524m,,"006, 007",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ2534,,"010, 012, 013, 014, 011",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ2534me,,"010, 012, 013, 014, 011",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb2534,,"010, 011, 012",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb2534m,,"010, 011, 012",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb2534,,"014, 013",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb2534m,,"014, 013",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ3564,,"018, 020, 021, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ3564me,,"018, 020, 021, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb3564,,"018, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb3564m,,"018, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb3564,,"021, 020",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb3564m,,"021, 020",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ65,,"027, 025, 024, 028, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ65_me,,"027, 025, 024, 028, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb65,,"027, 025, 024, 028, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,ncb65_me,,"027, 025, 024, 028, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb65,,"027, 028",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,cb65_me,,"027, 028",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,occ1524_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ1524mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb1524mep,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb1524p,,"004, 007, 005, 003, 006",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb1524mep,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ2534_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ2534mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb2534p,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb2534mep,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb2534p,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb2534mep,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ3564_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ3564mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb3564p,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb3564mep,,"004, 018, 020, 007, 005, 003, 021, 006, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb3564p,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb3564mep,,"018, 020, 021, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ65_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,occ65mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb65_p,,"027, 025, 024, 028, 026",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,ncb65_mep,,"027, 025, 024, 028, 026",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb65_p,,"027, 025, 024, 028, 026",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,cb65_mep,,"027, 025, 024, 028, 026",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,own_occ,,1,FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,own_occ_me,,1,TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,ownoccv2me,,"020, 027, 025, 024, 028, 021, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524,,"004, 007, 005, 003, 006",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524me,,"004, 007, 005, 003, 006",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524ncb,,"004, 005, 003",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524ncbm,,"004, 005, 003",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524cb,,"006, 007",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524cbm,,"006, 007",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534,,"010, 012, 013, 014, 011",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534me,,"010, 012, 013, 014, 011",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534ncb,,"010, 011, 012",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534ncbm,,"010, 011, 012",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534cb,,"021, 020",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o2534cbm,,"021, 020",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o3564,,"018, 020, 021, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o3564me,,"018, 020, 021, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o3564ncb,,"018, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o3564ncbm,,"018, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65ovr,,"027, 025, 024, 028, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65ovrme,,"027, 025, 024, 028, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65p_ncb,,"025, 024, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65p_ncbm,,"025, 024, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65p_cb,,"027, 028",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,o65p_cbm,,"027, 028",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,o1524_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o1524mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o1524ncbp,,"004, 007, 005, 003, 006",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o1524ncbmp,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o1524cbp,,"004, 007, 005, 003, 006",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o1524cbmp,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534ncbp,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534ncbmp,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534cbp,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o2534cbmp,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564ncbp,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564ncbmp,,"018, 020, 021, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564cbp,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o3564cbmp,,"018, 020, 021, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65ovr_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65ovrmep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65p_ncbp,,"027, 025, 024, 028, 026",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65p_ncbmp,,"027, 025, 024, 028, 026",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65p_cbp,,"027, 025, 024, 028, 026",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,o65p_cbmp,,"027, 025, 024, 028, 026",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r_occ,,1,FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r_occ_me,,1,TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r_occv2me,,"020, 027, 025, 024, 028, 021, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524,,"004, 007, 005, 003, 006",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524me,,"004, 007, 005, 003, 006",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524ncb,,"004, 005, 003",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524ncbm,,"004, 005, 003",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524cb,,"006, 007",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524cbm,,"006, 007",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534,,"010, 012, 013, 014, 011",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534me,,"010, 012, 013, 014, 011",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534ncb,,"010, 011, 012",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534ncbm,,"010, 011, 012",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534cb,,"021, 020",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r2534cbm,,"021, 020",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r3564,,"018, 020, 021, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r3564me,,"018, 020, 021, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r3564ncb,,"018, 017, 019",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r3564ncbm,,"018, 017, 019",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65ovr,,"027, 025, 024, 028, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65ovrme,,"027, 025, 024, 028, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65p_ncb,,"025, 024, 026",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65p_ncbm,,"025, 024, 026",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65p_cb,,"027, 028",FALSE,FALSE
b25072_b25093_costburden_by_age_acs_m,r65p_cbm,,"027, 028",TRUE,FALSE
b25072_b25093_costburden_by_age_acs_m,r1524_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r1524mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r1524ncbp,,"004, 007, 005, 003, 006",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r1524ncbmp,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r1524cbp,,"004, 007, 005, 003, 006",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r1524cbmp,,"004, 007, 005, 003, 006",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534ncbp,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534ncbmp,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534cbp,,"010, 012, 013, 014, 011",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r2534cbmp,,"010, 012, 013, 014, 011",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564mep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564ncbp,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564ncbmp,,"018, 004, 007, 005, 003, 006, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564cbp,,"018, 020, 021, 017, 019",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r3564cbmp,,"018, 020, 021, 017, 019",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r65ovr_p,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r65ovrmep,,"010, 020, 012, 013, 014, 028, 026, 027, 025, 003, 017, 004, 018, 024, 005, 011, 021, 006, 019, 007",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r65p_ncbp,,"027, 025, 024, 028, 026",FALSE,TRUE
b25072_b25093_costburden_by_age_acs_m,r65p_ncbmp,,"027, 025, 024, 028, 026",TRUE,TRUE
b25072_b25093_costburden_by_age_acs_m,r65p_cbp,,"027, 025, 024, 028, 026",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_occ,,1,FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_occ_me,,1,TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_occv2,,"033, 047, 049, 048, 027, 041, 042, 034, 046, 035, 028, 031, 040, 038, 032, 045, 039",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_occv2me ,,"033, 047, 049, 048, 027, 041, 042, 034, 046, 035, 028, 031, 040, 038, 032, 045, 039",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35,,"002, 009, 016",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35me,,"002, 009, 016",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35v2,,"004, 010, 018, 020, 012, 013, 007, 014, 005, 011, 003, 021, 006, 017, 019",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35v2me ,,"004, 010, 018, 020, 012, 013, 007, 014, 005, 011, 003, 021, 006, 017, 019",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35cb,,"020, 007, 013, 014, 021, 006",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35cbme,,"020, 007, 013, 014, 021, 006",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575,,"030, 023",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575me,,"030, 023",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575v2,,"033, 034, 027, 035, 028, 031, 032",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575v2me ,,"033, 034, 027, 035, 028, 031, 032",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575cb,,"027, 028, 035, 034",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_3575cbme,,"027, 028, 035, 034",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_u75,,"009, 023, 016, 030, 002",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_u75cb,,"020, 007, 013, 027, 034, 014, 035, 028, 021, 006",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_u75cbme,,"020, 007, 013, 027, 034, 014, 035, 028, 021, 006",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75,,"037, 044",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75me,,"037, 044",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75v2,,"047, 049, 048, 041, 042, 046, 040, 038, 045, 039",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75v2me ,,"047, 049, 048, 041, 042, 046, 040, 038, 045, 039",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75cb,,"048, 042, 049, 041",FALSE,FALSE
b25074_costburden_renters_by_income_acs_m,r_75cbme,,"048, 042, 049, 041",TRUE,FALSE
b25074_costburden_renters_by_income_acs_m,r_35p,,"001, 002, 009, 016",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_35mep,,"001, 002, 009, 016",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_35cb_p,,"004, 010, 018, 020, 012, 013, 007, 014, 005, 011, 003, 021, 006, 017, 019",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_35cbmep,,"004, 010, 018, 020, 012, 013, 007, 014, 005, 011, 003, 021, 006, 017, 019",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_3575_p,,"001, 023, 030",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_3575mep,,"001, 023, 030",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_3575cb_p,,"033, 034, 027, 025, 024, 035, 028, 031, 032, 026",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_3575cbmp,,"033, 034, 027, 025, 024, 035, 028, 031, 032, 026",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_u75_p,,"001, 023, 030",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_u75mep,,"001, 023, 030",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_u75cb_p,,"010, 020, 012, 013, 014, 028, 032, 026, 033, 027, 025, 003, 017, 004, 018, 024, 005, 011, 031, 021, 006, 019, 007, 034, 035",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_u75cbmep,,"010, 020, 012, 013, 014, 028, 032, 026, 033, 027, 025, 003, 017, 004, 018, 024, 005, 011, 031, 021, 006, 019, 007, 034, 035",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_75_p,,"001, 037, 044",FALSE,TRUE
b25074_costburden_renters_by_income_acs_m,r_75mep,,"001, 037, 044",TRUE,TRUE
b25074_costburden_renters_by_income_acs_m,r_75cb_p,,"047, 049, 048, 041, 042, 046, 040, 038, 045, 039",FALSE,TRUE
b25091_b25070_costburden_acs_m,occv2_me,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,FALSE
b25091_b25070_costburden_acs_m,cb,,"010, 020, 007, 022, 009, 008, 011, 021, 019",FALSE,FALSE
b25091_b25070_costburden_acs_m,cb_me,,"010, 020, 007, 022, 009, 008, 011, 021, 019",TRUE,FALSE
b25091_b25070_costburden_acs_m,cb_3050,,"010, 020, 007, 009, 008, 021, 019",FALSE,FALSE
b25091_b25070_costburden_acs_m,cb_3050_me,,"010, 020, 007, 009, 008, 021, 019",TRUE,FALSE
b25091_b25070_costburden_acs_m,cb_50,,"022, 010, 011",FALSE,FALSE
b25091_b25070_costburden_acs_m,cb_50_me,,"022, 010, 011",TRUE,FALSE
b25091_b25070_costburden_acs_m,cb_p,,"004, 010, 007, 009, 005, 008, 003, 006, 002",FALSE,TRUE
b25091_b25070_costburden_acs_m,cb_mep,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,cb_3050_p,,"010, 020, 014, 008, 022, 016, 003, 017, 002, 004, 018, 009, 005, 011, 021, 006, 019, 007, 015",FALSE,TRUE
b25091_b25070_costburden_acs_m,cb_3050mep,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,cb_50_p,,"004, 010, 007, 022, 009, 005, 008, 011, 003, 006, 002",FALSE,TRUE
b25091_b25070_costburden_acs_m,cb_50_mep,,"004, 010, 007, 022, 009, 005, 008, 011, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,own_occ,,1,FALSE,FALSE
b25091_b25070_costburden_acs_m,own_occ_me,,1,TRUE,FALSE
b25091_b25070_costburden_acs_m,ownoccv2me,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,FALSE
b25091_b25070_costburden_acs_m,o_notcb,,"004, 018, 007, 014, 005, 015, 016, 003, 006, 017",FALSE,FALSE
b25091_b25070_costburden_acs_m,o_notcbme,,"004, 018, 007, 014, 005, 015, 016, 003, 006, 017",TRUE,FALSE
b25091_b25070_costburden_acs_m,o_cb,,"010, 020, 022, 009, 008, 011, 021, 019",FALSE,FALSE
b25091_b25070_costburden_acs_m,o_cb_me,,"010, 020, 022, 009, 008, 011, 021, 019",TRUE,FALSE
b25091_b25070_costburden_acs_m,ocb3050,,"010, 020, 009, 008, 021, 019",FALSE,FALSE
b25091_b25070_costburden_acs_m,ocb3050me,,"010, 020, 009, 008, 021, 019",TRUE,FALSE
b25091_b25070_costburden_acs_m,o_cb50,,"022, 011",FALSE,FALSE
b25091_b25070_costburden_acs_m,o_cb50me,,"022, 011",TRUE,FALSE
b25091_b25070_costburden_acs_m,o_notcb_p,,"004, 010, 018, 020, 007, 022, 009, 014, 005, 015, 008, 016, 011, 003, 021, 006, 017, 019",FALSE,TRUE
b25091_b25070_costburden_acs_m,o_notcbmep,,"004, 010, 018, 020, 007, 022, 009, 014, 005, 015, 008, 016, 011, 003, 021, 006, 017, 019",TRUE,TRUE
b25091_b25070_costburden_acs_m,o_cb_p,,"004, 010, 018, 020, 007, 022, 014, 005, 009, 015, 008, 016, 011, 003, 021, 006, 017, 019",FALSE,TRUE
b25091_b25070_costburden_acs_m,o_cb_mep,,"004, 010, 018, 020, 007, 022, 014, 005, 009, 015, 008, 016, 011, 003, 021, 006, 017, 019",TRUE,TRUE
b25091_b25070_costburden_acs_m,ocb3050_p,,"004, 010, 018, 020, 007, 022, 014, 005, 009, 015, 008, 016, 011, 003, 021, 006, 017, 019",FALSE,TRUE
b25091_b25070_costburden_acs_m,ocb3050mep,,"004, 010, 018, 020, 007, 022, 014, 005, 009, 015, 008, 016, 011, 003, 021, 006, 017, 019",TRUE,TRUE
b25091_b25070_costburden_acs_m,o_cb50_p,,"004, 010, 018, 020, 007, 022, 009, 014, 005, 015, 008, 016, 011, 003, 021, 006, 017, 019",FALSE,TRUE
b25091_b25070_costburden_acs_m,o_cb50mep,,"004, 010, 018, 020, 007, 022, 009, 014, 005, 015, 008, 016, 011, 003, 021, 006, 017, 019",TRUE,TRUE
b25091_b25070_costburden_acs_m,r_occ,,1,FALSE,FALSE
b25091_b25070_costburden_acs_m,r_occ_me,,1,TRUE,FALSE
b25091_b25070_costburden_acs_m,r_notcb,,"004, 002, 005, 003, 006",FALSE,FALSE
b25091_b25070_costburden_acs_m,r_notcbme,,"004, 002, 005, 003, 006",TRUE,FALSE
b25091_b25070_costburden_acs_m,r_cb,,"008, 010, 009, 007",FALSE,FALSE
b25091_b25070_costburden_acs_m,r_cb_me,,"008, 010, 009, 007",TRUE,FALSE
b25091_b25070_costburden_acs_m,rcb3050,,"008, 009, 007",FALSE,FALSE
b25091_b25070_costburden_acs_m,rcb3050me,,"008, 009, 007",TRUE,FALSE
b25091_b25070_costburden_acs_m,r_cb50,,10,FALSE,FALSE
b25091_b25070_costburden_acs_m,r_cb50me,,10,TRUE,FALSE
b25091_b25070_costburden_acs_m,r_notcb_p,,"004, 010, 007, 009, 005, 008, 003, 006, 002",FALSE,TRUE
b25091_b25070_costburden_acs_m,r_notcbmep,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,r_cb_p,,"004, 010, 007, 009, 005, 008, 003, 006, 002",FALSE,TRUE
b25091_b25070_costburden_acs_m,r_cb_mep,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,rcb3050_p,,"004, 010, 007, 009, 005, 008, 003, 006, 002",FALSE,TRUE
b25091_b25070_costburden_acs_m,rcb3050mep,,"004, 010, 007, 009, 005, 008, 003, 006, 002",TRUE,TRUE
b25091_b25070_costburden_acs_m,r_cb50_p,,"004, 010, 007, 009, 005, 008, 003, 006, 002",FALSE,TRUE
b25097_median_value_by_mortgage_status_acs_m,med,,3,FALSE,FALSE
